ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(2003, 6)",-0.10676115155991736,9,meeting minutes,,UST,23,65,1 Yr,y_bl,0.0031071606587718898
"(2003, 6)",-0.10676115155991736,9,meeting minutes,,UST,23,65,1 Yr,y_probe,-0.008547895843280542
"(2003, 7)",0.055569851154811986,9,speech,Governor Ben S. Bernanke,UST,23,156,1 Yr,y_bl,0.01212192783284584
"(2003, 7)",0.055569851154811986,9,speech,Governor Ben S. Bernanke,UST,23,156,1 Yr,y_probe,0.020699354052921122
"(2003, 8)",0.13612686920373943,9,meeting minutes,,UST,23,55,1 Yr,y_bl,-0.06844881808044019
"(2003, 8)",0.13612686920373943,9,speech,Chairman Alan Greenspan,UST,23,16,1 Yr,y_bl,-0.06844881808044019
"(2003, 8)",0.13612686920373943,9,meeting minutes,,UST,23,55,1 Yr,y_probe,-0.004233569970799797
"(2003, 8)",0.13612686920373943,9,speech,Chairman Alan Greenspan,UST,23,16,1 Yr,y_probe,0.015291714470626903
"(2003, 9)",-0.04216028125175588,9,meeting minutes,,UST,23,55,1 Yr,y_bl,-0.0015354560938728701
"(2003, 9)",-0.04216028125175588,9,speech,Governor Donald L. Kohn,UST,23,103,1 Yr,y_bl,-0.0015354560938728701
"(2003, 9)",-0.04216028125175588,9,meeting minutes,,UST,23,55,1 Yr,y_probe,-0.0021579635324368717
"(2003, 9)",-0.04216028125175588,9,speech,Governor Donald L. Kohn,UST,23,103,1 Yr,y_probe,0.00532570509643627
"(2003, 10)",-0.04758483391241566,9,meeting minutes,,UST,23,52,1 Yr,y_bl,-0.024251132347932854
"(2003, 10)",-0.04758483391241566,9,speech,Governor Ben S. Bernanke,UST,23,100,1 Yr,y_bl,-0.024251132347932854
"(2003, 10)",-0.04758483391241566,9,speech,Governor Edward M. Gramlich,UST,23,59,1 Yr,y_bl,-0.024251132347932854
"(2003, 10)",-0.04758483391241566,9,meeting minutes,,UST,23,52,1 Yr,y_probe,0.0027490336514672527
"(2003, 10)",-0.04758483391241566,9,speech,Governor Ben S. Bernanke,UST,23,100,1 Yr,y_probe,0.0159447159440861
"(2003, 10)",-0.04758483391241566,9,speech,Governor Edward M. Gramlich,UST,23,59,1 Yr,y_probe,0.018817101810600614
"(2003, 12)",0.14797355397620035,9,meeting minutes,,UST,23,61,1 Yr,y_bl,0.03640482457691312
"(2003, 12)",0.14797355397620035,9,meeting minutes,,UST,23,61,1 Yr,y_probe,0.021917699668607744
"(2004, 1)",-0.06899287148695107,9,meeting minutes,,UST,23,65,1 Yr,y_bl,-0.0404421147103629
"(2004, 1)",-0.06899287148695107,9,meeting minutes,,UST,23,65,1 Yr,y_probe,0.0031976422620686768
"(2004, 2)",-0.024097551579061065,9,speech,Governor Edward M. Gramlich,UST,23,90,1 Yr,y_bl,0.008725029318595437
"(2004, 2)",-0.024097551579061065,9,speech,Governor Edward M. Gramlich,UST,23,90,1 Yr,y_probe,0.01544046310065371
"(2004, 3)",-0.05940565641621957,9,meeting minutes,,UST,23,76,1 Yr,y_bl,0.0036921691700704065
"(2004, 3)",-0.05940565641621957,9,speech,Governor Donald L. Kohn,UST,23,91,1 Yr,y_bl,0.0036921691700704065
"(2004, 3)",-0.05940565641621957,9,meeting minutes,,UST,23,76,1 Yr,y_probe,-0.0017123803168197825
"(2004, 3)",-0.05940565641621957,9,speech,Governor Donald L. Kohn,UST,23,91,1 Yr,y_probe,0.01724015521158181
"(2004, 4)",0.22870584349705964,9,speech,Governor Ben S. Bernanke,UST,23,252,1 Yr,y_bl,0.007589007529758966
"(2004, 4)",0.22870584349705964,9,speech,Governor Donald L. Kohn,UST,23,58,1 Yr,y_bl,0.007589007529758966
"(2004, 4)",0.22870584349705964,9,speech,Governor Ben S. Bernanke,UST,23,252,1 Yr,y_probe,0.05720350312197146
"(2004, 4)",0.22870584349705964,9,speech,Governor Donald L. Kohn,UST,23,58,1 Yr,y_probe,0.032032307561999464
"(2004, 5)",0.07053797480085218,9,meeting minutes,,UST,23,76,1 Yr,y_bl,0.03391737001372137
"(2004, 5)",0.07053797480085218,9,speech,Governor Mark W. Olson,UST,23,6,1 Yr,y_bl,0.03391737001372137
"(2004, 5)",0.07053797480085218,9,meeting minutes,,UST,23,76,1 Yr,y_probe,0.027252717346315063
"(2004, 5)",0.07053797480085218,9,speech,Governor Mark W. Olson,UST,23,6,1 Yr,y_probe,0.03906031881457591
"(2004, 6)",0.25987128485902794,9,meeting minutes,,UST,23,77,1 Yr,y_bl,-0.039722126299046555
"(2004, 6)",0.25987128485902794,9,speech,Governor Donald L. Kohn,UST,23,118,1 Yr,y_bl,-0.039722126299046555
"(2004, 6)",0.25987128485902794,9,speech,Governor Edward M. Gramlich,UST,23,49,1 Yr,y_bl,-0.039722126299046555
"(2004, 6)",0.25987128485902794,9,meeting minutes,,UST,23,77,1 Yr,y_probe,0.03225816653762369
"(2004, 6)",0.25987128485902794,9,speech,Governor Donald L. Kohn,UST,23,118,1 Yr,y_probe,0.051522201027419834
"(2004, 6)",0.25987128485902794,9,speech,Governor Edward M. Gramlich,UST,23,49,1 Yr,y_probe,0.03981062082736612
"(2004, 7)",-0.01783186630680489,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,18,1 Yr,y_bl,0.009377034571539178
"(2004, 7)",-0.01783186630680489,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,18,1 Yr,y_probe,-0.014338254999821113
"(2004, 8)",0.004987541511038973,9,meeting minutes,,UST,23,72,1 Yr,y_bl,0.03992643020732081
"(2004, 8)",0.004987541511038973,9,meeting minutes,,UST,23,72,1 Yr,y_probe,0.017483567195904506
"(2004, 9)",0.03775664269132573,9,meeting minutes,,UST,23,62,1 Yr,y_bl,0.052835484194749184
"(2004, 9)",0.03775664269132573,9,speech,Governor Edward M. Gramlich,UST,23,73,1 Yr,y_bl,0.052835484194749184
"(2004, 9)",0.03775664269132573,9,meeting minutes,,UST,23,62,1 Yr,y_probe,0.010047391553135377
"(2004, 9)",0.03775664269132573,9,speech,Governor Edward M. Gramlich,UST,23,73,1 Yr,y_probe,0.022200628945211354
"(2004, 10)",0.08298019606040195,9,speech,Chairman Alan Greenspan,UST,23,16,1 Yr,y_bl,0.039345547164525166
"(2004, 10)",0.08298019606040195,9,speech,Governor Ben S. Bernanke,UST,23,33,1 Yr,y_bl,0.039345547164525166
"(2004, 10)",0.08298019606040195,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,34,1 Yr,y_bl,0.039345547164525166
"(2004, 10)",0.08298019606040195,9,speech,Chairman Alan Greenspan,UST,23,16,1 Yr,y_probe,0.023539463502764976
"(2004, 10)",0.08298019606040195,9,speech,Governor Ben S. Bernanke,UST,23,33,1 Yr,y_probe,0.00811372979512903
"(2004, 10)",0.08298019606040195,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,34,1 Yr,y_probe,0.02660453588838669
"(2004, 11)",0.08523477231740897,9,meeting minutes,,UST,23,53,1 Yr,y_bl,0.011284812251239633
"(2004, 11)",0.08523477231740897,9,meeting minutes,,UST,23,53,1 Yr,y_probe,0.029783874239705587
"(2004, 12)",0.06586201831885179,9,meeting minutes,,UST,23,74,1 Yr,y_bl,0.016246666831362
"(2004, 12)",0.06586201831885179,9,speech,Governor Ben S. Bernanke,UST,23,48,1 Yr,y_bl,0.016246666831362
"(2004, 12)",0.06586201831885179,9,meeting minutes,,UST,23,74,1 Yr,y_probe,0.039530007428794506
"(2004, 12)",0.06586201831885179,9,speech,Governor Ben S. Bernanke,UST,23,48,1 Yr,y_probe,0.010219357829195832
"(2005, 1)",0.07825343033758624,9,speech,Governor Ben S. Bernanke,UST,23,106,1 Yr,y_bl,0.022198998258134237
"(2005, 1)",0.07825343033758624,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,144,1 Yr,y_bl,0.022198998258134237
"(2005, 1)",0.07825343033758624,9,speech,Governor Ben S. Bernanke,UST,23,106,1 Yr,y_probe,0.004488002714333585
"(2005, 1)",0.07825343033758624,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,144,1 Yr,y_probe,-0.002441103874021548
"(2005, 2)",0.04330923774004812,9,meeting minutes,,UST,23,67,1 Yr,y_bl,0.010256047158421239
"(2005, 2)",0.04330923774004812,9,speech,Governor Ben S. Bernanke,UST,23,108,1 Yr,y_bl,0.010256047158421239
"(2005, 2)",0.04330923774004812,9,speech,Governor Susan Schmidt Bies,UST,23,13,1 Yr,y_bl,0.010256047158421239
"(2005, 2)",0.04330923774004812,9,meeting minutes,,UST,23,67,1 Yr,y_probe,0.023887388818717936
"(2005, 2)",0.04330923774004812,9,speech,Governor Ben S. Bernanke,UST,23,108,1 Yr,y_probe,0.018112501188632085
"(2005, 2)",0.04330923774004812,9,speech,Governor Susan Schmidt Bies,UST,23,13,1 Yr,y_probe,0.019986319802157017
"(2005, 3)",0.11296248300294245,9,meeting minutes,,UST,23,81,1 Yr,y_bl,0.07452402740877546
"(2005, 3)",0.11296248300294245,9,speech,Governor Ben S. Bernanke,UST,23,142,1 Yr,y_bl,0.07452402740877546
"(2005, 3)",0.11296248300294245,9,meeting minutes,,UST,23,81,1 Yr,y_probe,0.035309616713548396
"(2005, 3)",0.11296248300294245,9,speech,Governor Ben S. Bernanke,UST,23,142,1 Yr,y_probe,0.014379921125909934
"(2005, 4)",-0.01890371894036609,9,speech,Governor Ben S. Bernanke,UST,23,82,1 Yr,y_bl,0.018200004573966592
"(2005, 4)",-0.01890371894036609,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,88,1 Yr,y_bl,0.018200004573966592
"(2005, 4)",-0.01890371894036609,9,speech,Governor Ben S. Bernanke,UST,23,82,1 Yr,y_probe,0.00010398013332475346
"(2005, 4)",-0.01890371894036609,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,88,1 Yr,y_probe,0.012119240444686014
"(2005, 5)",0.016905855571443862,9,meeting minutes,,UST,23,75,1 Yr,y_bl,0.0182498124204328
"(2005, 5)",0.016905855571443862,9,speech,Governor Donald L. Kohn,UST,23,79,1 Yr,y_bl,0.0182498124204328
"(2005, 5)",0.016905855571443862,9,speech,Governor Edward M. Gramlich,UST,23,96,1 Yr,y_bl,0.0182498124204328
"(2005, 5)",0.016905855571443862,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,58,1 Yr,y_bl,0.0182498124204328
"(2005, 5)",0.016905855571443862,9,meeting minutes,,UST,23,75,1 Yr,y_probe,0.033062762043478675
"(2005, 5)",0.016905855571443862,9,speech,Governor Donald L. Kohn,UST,23,79,1 Yr,y_probe,0.029389742006292963
"(2005, 5)",0.016905855571443862,9,speech,Governor Edward M. Gramlich,UST,23,96,1 Yr,y_probe,0.012813988974282917
"(2005, 5)",0.016905855571443862,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,58,1 Yr,y_probe,0.007499723339680518
"(2005, 6)",0.03540192705092265,9,meeting minutes,,UST,23,78,1 Yr,y_bl,0.052062284143969635
"(2005, 6)",0.03540192705092265,9,meeting minutes,,UST,23,78,1 Yr,y_probe,0.032353599421773356
"(2005, 7)",0.07534943724178822,9,speech,Governor Donald L. Kohn,UST,23,6,1 Yr,y_bl,0.005953653469463092
"(2005, 7)",0.07534943724178822,9,speech,Governor Donald L. Kohn,UST,23,6,1 Yr,y_probe,-0.026447373889038266
"(2005, 8)",0.047252884850545296,9,meeting minutes,,UST,23,59,1 Yr,y_bl,-0.0052597795776165995
"(2005, 8)",0.047252884850545296,9,meeting minutes,,UST,23,59,1 Yr,y_probe,0.015121290953134406
"(2005, 9)",0.010208567569192783,9,meeting minutes,,UST,23,64,1 Yr,y_bl,0.016613702337977095
"(2005, 9)",0.010208567569192783,9,speech,Governor Donald L. Kohn,UST,23,43,1 Yr,y_bl,0.016613702337977095
"(2005, 9)",0.010208567569192783,9,meeting minutes,,UST,23,64,1 Yr,y_probe,0.012767298290307963
"(2005, 9)",0.010208567569192783,9,speech,Governor Donald L. Kohn,UST,23,43,1 Yr,y_probe,0.025362641503302266
"(2005, 10)",0.04949134451836379,9,speech,Governor Donald L. Kohn,UST,23,90,1 Yr,y_bl,0.0687066743572368
"(2005, 10)",0.04949134451836379,9,speech,Governor Donald L. Kohn,UST,23,90,1 Yr,y_probe,0.010483183403670602
"(2005, 11)",0.04707359836976775,9,meeting minutes,,UST,23,69,1 Yr,y_bl,0.023631367524645105
"(2005, 11)",0.04707359836976775,9,speech,Chairman Alan Greenspan,UST,23,28,1 Yr,y_bl,0.023631367524645105
"(2005, 11)",0.04707359836976775,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,87,1 Yr,y_bl,0.023631367524645105
"(2005, 11)",0.04707359836976775,9,meeting minutes,,UST,23,69,1 Yr,y_probe,0.02126297462342779
"(2005, 11)",0.04707359836976775,9,speech,Chairman Alan Greenspan,UST,23,28,1 Yr,y_probe,0.030335630195103307
"(2005, 11)",0.04707359836976775,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,23,87,1 Yr,y_probe,0.03126505597884284
"(2005, 12)",0.008260379475373551,9,meeting minutes,,UST,23,58,1 Yr,y_bl,0.024555630988830186
"(2005, 12)",0.008260379475373551,9,speech,Governor Mark W. Olson,UST,23,23,1 Yr,y_bl,0.024555630988830186
"(2005, 12)",0.008260379475373551,9,meeting minutes,,UST,23,58,1 Yr,y_probe,0.02604559326043939
"(2005, 12)",0.008260379475373551,9,speech,Governor Mark W. Olson,UST,23,23,1 Yr,y_probe,-0.0015558495157082612
"(2006, 1)",0.030820911688821544,9,meeting minutes,,UST,23,63,1 Yr,y_bl,-0.0023217555696342295
"(2006, 1)",0.030820911688821544,9,speech,Governor Susan Schmidt Bies,UST,23,45,1 Yr,y_bl,-0.0023217555696342295
"(2006, 1)",0.030820911688821544,9,meeting minutes,,UST,23,63,1 Yr,y_probe,0.02560074907644387
"(2006, 1)",0.030820911688821544,9,speech,Governor Susan Schmidt Bies,UST,23,45,1 Yr,y_probe,0.03024342199286184
"(2006, 2)",0.0468892236878241,9,speech,Chairman Ben S. Bernanke,UST,23,103,1 Yr,y_bl,-0.024369118847829135
"(2006, 2)",0.0468892236878241,9,speech,Chairman Ben S. Bernanke,UST,23,103,1 Yr,y_probe,0.017655491054662367
"(2006, 3)",0.007902240276193044,9,meeting minutes,,UST,23,73,1 Yr,y_bl,0.023598322634429608
"(2006, 3)",0.007902240276193044,9,speech,Chairman Ben S. Bernanke,UST,23,29,1 Yr,y_bl,0.023598322634429608
"(2006, 3)",0.007902240276193044,9,speech,Governor Donald L. Kohn,UST,23,63,1 Yr,y_bl,0.023598322634429608
"(2006, 3)",0.007902240276193044,9,meeting minutes,,UST,23,73,1 Yr,y_probe,0.029695537647215872
"(2006, 3)",0.007902240276193044,9,speech,Chairman Ben S. Bernanke,UST,23,29,1 Yr,y_probe,-0.003269939406158139
"(2006, 3)",0.007902240276193044,9,speech,Governor Donald L. Kohn,UST,23,63,1 Yr,y_probe,0.009049649078906857
"(2006, 5)",0.051553849243760934,9,meeting minutes,,UST,23,84,1 Yr,y_bl,-0.004972067410646304
"(2006, 5)",0.051553849243760934,9,meeting minutes,,UST,23,84,1 Yr,y_probe,0.022407483775432318
"(2006, 6)",0.03072061711315764,9,meeting minutes,,UST,23,78,1 Yr,y_bl,0.007970700683269764
"(2006, 6)",0.03072061711315764,9,speech,Chairman Ben S. Bernanke,UST,23,37,1 Yr,y_bl,0.007970700683269764
"(2006, 6)",0.03072061711315764,9,speech,Governor Donald L. Kohn,UST,23,59,1 Yr,y_bl,0.007970700683269764
"(2006, 6)",0.03072061711315764,9,meeting minutes,,UST,23,78,1 Yr,y_probe,0.030609561435996538
"(2006, 6)",0.03072061711315764,9,speech,Chairman Ben S. Bernanke,UST,23,37,1 Yr,y_probe,0.03321920557432683
"(2006, 6)",0.03072061711315764,9,speech,Governor Donald L. Kohn,UST,23,59,1 Yr,y_probe,0.019763248850090738
"(2006, 7)",0.019631534305415865,9,speech,Governor Kevin Warsh,UST,23,11,1 Yr,y_bl,0.002850004232606606
"(2006, 7)",0.019631534305415865,9,speech,Governor Kevin Warsh,UST,23,11,1 Yr,y_probe,0.009447953354969955
"(2006, 8)",-0.04471605231646231,9,meeting minutes,,UST,23,79,1 Yr,y_bl,0.0167987065635638
"(2006, 8)",-0.04471605231646231,9,speech,Chairman Ben S. Bernanke,UST,23,62,1 Yr,y_bl,0.0167987065635638
"(2006, 8)",-0.04471605231646231,9,meeting minutes,,UST,23,79,1 Yr,y_probe,0.019912188467643158
"(2006, 8)",-0.04471605231646231,9,speech,Chairman Ben S. Bernanke,UST,23,62,1 Yr,y_probe,-0.0005010162559474094
"(2006, 9)",-0.02070054565419129,9,meeting minutes,,UST,23,78,1 Yr,y_bl,0.002760488582277115
"(2006, 9)",-0.02070054565419129,9,speech,Governor Randall S. Kroszner,UST,23,75,1 Yr,y_bl,0.002760488582277115
"(2006, 9)",-0.02070054565419129,9,meeting minutes,,UST,23,78,1 Yr,y_probe,0.01674003619305823
"(2006, 9)",-0.02070054565419129,9,speech,Governor Randall S. Kroszner,UST,23,75,1 Yr,y_probe,0.0029635001872386907
"(2006, 10)",0.026716235080999517,9,meeting minutes,,UST,23,81,1 Yr,y_bl,0.005804733490292687
"(2006, 10)",0.026716235080999517,9,meeting minutes,,UST,23,81,1 Yr,y_probe,0.006711289597703131
"(2006, 11)",-0.00826398289675535,9,speech,Chairman Ben S. Bernanke,UST,23,38,1 Yr,y_bl,0.07456817018501231
"(2006, 11)",-0.00826398289675535,9,speech,Governor Randall S. Kroszner,UST,23,94,1 Yr,y_bl,0.07456817018501231
"(2006, 11)",-0.00826398289675535,9,speech,Chairman Ben S. Bernanke,UST,23,38,1 Yr,y_probe,0.023541993683816785
"(2006, 11)",-0.00826398289675535,9,speech,Governor Randall S. Kroszner,UST,23,94,1 Yr,y_probe,0.018318593967288452
"(2006, 12)",-0.029181564993215146,9,meeting minutes,,UST,23,71,1 Yr,y_bl,-0.016690644924089556
"(2006, 12)",-0.029181564993215146,9,speech,Vice Chairman Donald L. Kohn,UST,23,50,1 Yr,y_bl,-0.016690644924089556
"(2006, 12)",-0.029181564993215146,9,meeting minutes,,UST,23,71,1 Yr,y_probe,0.00674887116528984
"(2006, 12)",-0.029181564993215146,9,speech,Vice Chairman Donald L. Kohn,UST,23,50,1 Yr,y_probe,0.023840945481659163
"(2007, 1)",0.03937594772504496,9,meeting minutes,,UST,23,85,1 Yr,y_bl,0.014622519501648928
"(2007, 1)",0.03937594772504496,9,meeting minutes,,UST,23,85,1 Yr,y_probe,0.021799808403791077
"(2007, 3)",-0.032006066030168145,9,meeting minutes,,UST,23,74,1 Yr,y_bl,-0.0007396583077054996
"(2007, 3)",-0.032006066030168145,9,speech,Chairman Ben S. Bernanke,UST,23,96,1 Yr,y_bl,-0.0007396583077054996
"(2007, 3)",-0.032006066030168145,9,speech,Governor Frederic S. Mishkin,UST,23,127,1 Yr,y_bl,-0.0007396583077054996
"(2007, 3)",-0.032006066030168145,9,speech,Governor Randall S. Kroszner,UST,23,142,1 Yr,y_bl,-0.0007396583077054996
"(2007, 3)",-0.032006066030168145,9,speech,Vice Chairman Donald L. Kohn,UST,23,21,1 Yr,y_bl,-0.0007396583077054996
"(2007, 3)",-0.032006066030168145,9,meeting minutes,,UST,23,74,1 Yr,y_probe,0.008130521861475708
"(2007, 3)",-0.032006066030168145,9,speech,Chairman Ben S. Bernanke,UST,23,96,1 Yr,y_probe,0.013508545105156056
"(2007, 3)",-0.032006066030168145,9,speech,Governor Frederic S. Mishkin,UST,23,127,1 Yr,y_probe,0.021341900909674947
"(2007, 3)",-0.032006066030168145,9,speech,Governor Randall S. Kroszner,UST,23,142,1 Yr,y_probe,0.02369667841253487
"(2007, 3)",-0.032006066030168145,9,speech,Vice Chairman Donald L. Kohn,UST,23,21,1 Yr,y_probe,0.01799540486408769
"(2007, 4)",0.00812935838953277,9,speech,Governor Frederic S. Mishkin,UST,23,44,1 Yr,y_bl,-0.010592688115050476
"(2007, 4)",0.00812935838953277,9,speech,Governor Frederic S. Mishkin,UST,23,44,1 Yr,y_probe,-0.011089845455723614
"(2007, 5)",-0.02246837441271512,9,meeting minutes,,UST,23,77,1 Yr,y_bl,-0.008811423139941616
"(2007, 5)",-0.02246837441271512,9,speech,Governor Randall S. Kroszner,UST,23,78,1 Yr,y_bl,-0.008811423139941616
"(2007, 5)",-0.02246837441271512,9,meeting minutes,,UST,23,77,1 Yr,y_probe,0.011969774441638091
"(2007, 5)",-0.02246837441271512,9,speech,Governor Randall S. Kroszner,UST,23,78,1 Yr,y_probe,0.020628226171069138
"(2007, 6)",0.018402239772709272,9,meeting minutes,,UST,23,77,1 Yr,y_bl,-0.00377186078039793
"(2007, 6)",0.018402239772709272,9,meeting minutes,,UST,23,77,1 Yr,y_probe,0.011969774441638091
"(2007, 7)",0.004032263527939728,9,speech,Chairman Ben S. Bernanke,UST,23,112,1 Yr,y_bl,-0.018112298869463375
"(2007, 7)",0.004032263527939728,9,speech,Chairman Ben S. Bernanke,UST,23,112,1 Yr,y_probe,0.02947427803069544
"(2007, 8)",-0.07572100376224768,9,meeting minutes,,UST,23,83,1 Yr,y_bl,-0.014938562539294584
"(2007, 8)",-0.07572100376224768,9,speech,Chairman Ben S. Bernanke,UST,23,43,1 Yr,y_bl,-0.014938562539294584
"(2007, 8)",-0.07572100376224768,9,meeting minutes,,UST,23,83,1 Yr,y_probe,0.0029436195270408803
"(2007, 8)",-0.07572100376224768,9,speech,Chairman Ben S. Bernanke,UST,23,43,1 Yr,y_probe,-0.029677677981954163
"(2007, 9)",-0.12854204325543972,9,meeting minutes,,UST,23,76,1 Yr,y_bl,-0.005524111683636098
"(2007, 9)",-0.12854204325543972,9,speech,Governor Frederic S. Mishkin,UST,23,91,1 Yr,y_bl,-0.005524111683636098
"(2007, 9)",-0.12854204325543972,9,speech,Vice Chairman Donald L. Kohn,UST,23,49,1 Yr,y_bl,-0.005524111683636098
"(2007, 9)",-0.12854204325543972,9,meeting minutes,,UST,23,76,1 Yr,y_probe,-0.014843794049183127
"(2007, 9)",-0.12854204325543972,9,speech,Governor Frederic S. Mishkin,UST,23,91,1 Yr,y_probe,0.014692159558174824
"(2007, 9)",-0.12854204325543972,9,speech,Vice Chairman Donald L. Kohn,UST,23,49,1 Yr,y_probe,0.0009196772077664852
"(2007, 10)",-0.008914111364698083,9,meeting minutes,,UST,23,92,1 Yr,y_bl,0.005575212190719972
"(2007, 10)",-0.008914111364698083,9,speech,Chairman Ben S. Bernanke,UST,23,30,1 Yr,y_bl,0.005575212190719972
"(2007, 10)",-0.008914111364698083,9,meeting minutes,,UST,23,92,1 Yr,y_probe,-0.014487800374754563
"(2007, 10)",-0.008914111364698083,9,speech,Chairman Ben S. Bernanke,UST,23,30,1 Yr,y_probe,0.0013055463731422383
"(2007, 11)",-0.15096292371643277,9,speech,Governor Frederic S. Mishkin,UST,23,133,1 Yr,y_bl,0.07524210407576297
"(2007, 11)",-0.15096292371643277,9,speech,Governor Frederic S. Mishkin,UST,23,133,1 Yr,y_probe,-0.001905456404970924
"(2007, 12)",-0.11743420646152618,9,meeting minutes,,UST,23,87,1 Yr,y_bl,-0.049047944107703904
"(2007, 12)",-0.11743420646152618,9,meeting minutes,,UST,23,87,1 Yr,y_probe,-0.023154777733755915
"(2008, 1)",-0.2077572832876134,9,meeting minutes,,UST,23,90,1 Yr,y_bl,-0.014157055830084128
"(2008, 1)",-0.2077572832876134,9,speech,Chairman Ben S. Bernanke,UST,23,37,1 Yr,y_bl,-0.014157055830084128
"(2008, 1)",-0.2077572832876134,9,speech,Vice Chairman Donald L. Kohn,UST,23,4,1 Yr,y_bl,-0.014157055830084128
"(2008, 1)",-0.2077572832876134,9,meeting minutes,,UST,23,90,1 Yr,y_probe,-0.03402866935812162
"(2008, 1)",-0.2077572832876134,9,speech,Chairman Ben S. Bernanke,UST,23,37,1 Yr,y_probe,-0.014375327926493764
"(2008, 1)",-0.2077572832876134,9,speech,Vice Chairman Donald L. Kohn,UST,23,4,1 Yr,y_probe,0.033808652368302834
"(2008, 3)",-0.5926216797606405,9,meeting minutes,,UST,23,103,1 Yr,y_bl,-0.025001323383265422
"(2008, 3)",-0.5926216797606405,9,meeting minutes,,UST,23,103,1 Yr,y_probe,-0.042865236855860536
"(2008, 4)",0.27871340246901893,9,meeting minutes,,UST,23,111,1 Yr,y_bl,-0.0800968770423909
"(2008, 4)",0.27871340246901893,9,meeting minutes,,UST,23,111,1 Yr,y_probe,-0.00942985737522404
"(2008, 6)",0.29307292108665883,9,meeting minutes,,UST,23,100,1 Yr,y_bl,-0.11694668752062665
"(2008, 6)",0.29307292108665883,9,meeting minutes,,UST,23,100,1 Yr,y_probe,0.007966061747856176
"(2008, 8)",-0.0928937468926945,9,meeting minutes,,UST,23,83,1 Yr,y_bl,-0.04801413371682573
"(2008, 8)",-0.0928937468926945,9,meeting minutes,,UST,23,83,1 Yr,y_probe,-0.005231884370345726
"(2008, 9)",-0.27304052245883176,9,meeting minutes,,UST,23,86,1 Yr,y_bl,0.06778785581188013
"(2008, 9)",-0.27304052245883176,9,meeting minutes,,UST,23,86,1 Yr,y_probe,-0.03678486665773872
"(2008, 10)",-0.19873458643528444,9,meeting minutes,,UST,23,87,1 Yr,y_bl,-0.02156049172537579
"(2008, 10)",-0.19873458643528444,9,meeting minutes,,UST,23,87,1 Yr,y_probe,-0.05891620765629085
"(2008, 12)",-1.142097400607849,9,meeting minutes,,UST,23,110,1 Yr,y_bl,-0.19173555681451368
"(2008, 12)",-1.142097400607849,9,meeting minutes,,UST,23,110,1 Yr,y_probe,-0.09556852466087518
"(2009, 1)",0.06453852113756967,9,meeting minutes,,UST,23,79,1 Yr,y_bl,0.0013152475775063243
"(2009, 1)",0.06453852113756967,9,meeting minutes,,UST,23,79,1 Yr,y_probe,-0.036924700212102236
"(2009, 3)",0.22314355131421046,9,meeting minutes,,UST,23,71,1 Yr,y_bl,-0.1744063500470363
"(2009, 3)",0.22314355131421046,9,meeting minutes,,UST,23,71,1 Yr,y_probe,-0.05791060418385728
"(2009, 4)",-0.18232155679395615,9,meeting minutes,,UST,23,66,1 Yr,y_bl,-0.06689489235944952
"(2009, 4)",-0.18232155679395615,9,meeting minutes,,UST,23,66,1 Yr,y_probe,-0.029991061429645974
"(2009, 6)",0.0,9,meeting minutes,,UST,23,96,1 Yr,y_bl,0.020697002069057547
"(2009, 6)",0.0,9,meeting minutes,,UST,23,96,1 Yr,y_probe,-0.026525976450834095
"(2009, 8)",-0.06187540371808744,9,meeting minutes,,UST,23,81,1 Yr,y_bl,-0.10791370885523469
"(2009, 8)",-0.06187540371808744,9,meeting minutes,,UST,23,81,1 Yr,y_probe,-0.020228680873560452
"(2009, 9)",-0.13657553500574995,9,meeting minutes,,UST,23,99,1 Yr,y_bl,-0.2951260659508495
"(2009, 9)",-0.13657553500574995,9,meeting minutes,,UST,23,99,1 Yr,y_probe,-0.011637532065648508
"(2009, 11)",-0.1300531282481963,9,meeting minutes,,UST,23,89,1 Yr,y_bl,0.10233299737389656
"(2009, 11)",-0.1300531282481963,9,meeting minutes,,UST,23,89,1 Yr,y_probe,-0.006592636444097053
"(2009, 12)",0.054067221270276654,9,meeting minutes,,UST,23,113,1 Yr,y_bl,-0.11613356256032205
"(2009, 12)",0.054067221270276654,9,meeting minutes,,UST,23,113,1 Yr,y_probe,0.008210315144024545
"(2010, 1)",-0.14107859825990635,9,meeting minutes,,UST,23,100,1 Yr,y_bl,0.09941012347712454
"(2010, 1)",-0.14107859825990635,9,meeting minutes,,UST,23,100,1 Yr,y_probe,0.0026822375045654355
