ym,y,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(2011, 12)",0.00023768024196879622,meeting minutes,,CPI,6,90,,y_probe,0.0024545485923493787
"(2012, 1)",0.002720492157261667,meeting minutes,,CPI,6,100,,y_bl,0.0010357623083978942
"(2012, 1)",0.002720492157261667,press conference,,CPI,6,94,,y_bl,0.0010357623083978942
"(2012, 1)",0.002720492157261667,meeting minutes,,CPI,6,100,,y_probe,0.002430325614628813
"(2012, 1)",0.002720492157261667,press conference,,CPI,6,94,,y_probe,0.0029361021822640115
"(2012, 3)",0.004226447168266034,meeting minutes,,CPI,6,97,,y_bl,0.00343377347296944
"(2012, 3)",0.004226447168266034,meeting minutes,,CPI,6,97,,y_probe,0.0023985298475666388
"(2012, 4)",0.001659410766074565,meeting minutes,,CPI,6,106,,y_bl,0.0028332449270305595
"(2012, 4)",0.001659410766074565,press conference,,CPI,6,63,,y_bl,0.0028332449270305595
"(2012, 4)",0.001659410766074565,meeting minutes,,CPI,6,106,,y_probe,0.0023544528179076686
"(2012, 4)",0.001659410766074565,press conference,,CPI,6,63,,y_probe,0.0030699592600386886
"(2012, 6)",-0.0028970265678562868,meeting minutes,,CPI,6,111,,y_bl,0.0025394024756184336
"(2012, 6)",-0.0028970265678562868,press conference,,CPI,6,47,,y_bl,0.0025394024756184336
"(2012, 6)",-0.0028970265678562868,meeting minutes,,CPI,6,111,,y_probe,0.0023291803745218312
"(2012, 6)",-0.0028970265678562868,press conference,,CPI,6,47,,y_probe,0.0027466556510827435
"(2012, 8)",0.006081485973624012,meeting minutes,,CPI,6,96,,y_bl,0.0004359678444954785
"(2012, 8)",0.006081485973624012,meeting minutes,,CPI,6,96,,y_probe,0.002390307224892563
"(2012, 9)",0.004759919863458251,meeting minutes,,CPI,6,111,,y_bl,0.004020452261944812
"(2012, 9)",0.004759919863458251,press conference,,CPI,6,77,,y_bl,0.004020452261944812
"(2012, 9)",0.004759919863458251,meeting minutes,,CPI,6,111,,y_probe,0.0025251235568333826
"(2012, 9)",0.004759919863458251,press conference,,CPI,6,77,,y_probe,0.003161923097833961
"(2012, 10)",0.002693164754400179,meeting minutes,,CPI,6,101,,y_bl,0.0028093981216913617
"(2012, 10)",0.002693164754400179,meeting minutes,,CPI,6,101,,y_probe,0.0024349471380515054
"(2012, 12)",-0.0018018451097239208,meeting minutes,,CPI,6,108,,y_bl,0.00377215941370785
"(2012, 12)",-0.0018018451097239208,press conference,,CPI,6,81,,y_bl,0.00377215941370785
"(2012, 12)",-0.0018018451097239208,meeting minutes,,CPI,6,108,,y_probe,0.0022395727535270945
"(2012, 12)",-0.0018018451097239208,press conference,,CPI,6,81,,y_probe,0.0027978583638942366
"(2013, 1)",0.001978829766479784,meeting minutes,,CPI,6,103,,y_bl,-0.00044584311929310834
"(2013, 1)",0.001978829766479784,meeting minutes,,CPI,6,103,,y_probe,0.0023425754620207124
"(2013, 3)",0.0025993578750025392,meeting minutes,,CPI,6,106,,y_bl,0.0028923898648954348
"(2013, 3)",0.0025993578750025392,press conference,,CPI,6,65,,y_bl,0.0028923898648954348
"(2013, 3)",0.0025993578750025392,meeting minutes,,CPI,6,106,,y_probe,0.0024055637632720453
"(2013, 3)",0.0025993578750025392,press conference,,CPI,6,65,,y_probe,0.003099882124639624
"(2013, 5)",-0.0016760923835521524,meeting minutes,,CPI,6,109,,y_bl,0.0024640305055268446
"(2013, 5)",-0.0016760923835521524,meeting minutes,,CPI,6,109,,y_probe,0.0023528154689041246
"(2013, 6)",0.0023775795219549423,meeting minutes,,CPI,6,129,,y_bl,0.001908778214291878
"(2013, 6)",0.0023775795219549423,press conference,,CPI,6,82,,y_bl,0.001908778214291878
"(2013, 6)",0.0023775795219549423,speech,Governor Jeremy C. Stein,CPI,6,18,,y_bl,0.001908778214291878
"(2013, 6)",0.0023775795219549423,speech,Governor Jerome H. Powell,CPI,6,73,,y_bl,0.001908778214291878
"(2013, 6)",0.0023775795219549423,meeting minutes,,CPI,6,129,,y_probe,0.002258468771205961
"(2013, 6)",0.0023775795219549423,press conference,,CPI,6,82,,y_probe,0.0032879455473436795
"(2013, 6)",0.0023775795219549423,speech,Governor Jeremy C. Stein,CPI,6,18,,y_probe,0.0031003378582995485
"(2013, 6)",0.0023775795219549423,speech,Governor Jerome H. Powell,CPI,6,73,,y_probe,0.002672764756783424
"(2013, 7)",0.001955538987195915,meeting minutes,,CPI,6,114,,y_bl,0.002436641383479654
"(2013, 7)",0.001955538987195915,meeting minutes,,CPI,6,114,,y_probe,0.002357783701850154
"(2013, 9)",0.0027613192975026735,meeting minutes,,CPI,6,110,,y_bl,0.0017955873125570876
"(2013, 9)",0.0027613192975026735,press conference,,CPI,6,90,,y_bl,0.0017955873125570876
"(2013, 9)",0.0027613192975026735,meeting minutes,,CPI,6,110,,y_probe,0.002327268718560782
"(2013, 9)",0.0027613192975026735,press conference,,CPI,6,90,,y_probe,0.0029292455174054557
"(2013, 10)",0.0005350878634899914,meeting minutes,,CPI,6,96,,y_bl,0.00360571061077422
"(2013, 10)",0.0005350878634899914,meeting minutes,,CPI,6,96,,y_probe,0.0023099282098993992
"(2013, 11)",0.0018427904455773358,speech,Governor Jerome H. Powell,CPI,6,70,,y_bl,0.0011099087663046883
"(2013, 11)",0.0018427904455773358,speech,Governor Jerome H. Powell,CPI,6,70,,y_probe,0.0026792658896175854
"(2013, 12)",0.002640679493365994,meeting minutes,,CPI,6,130,,y_bl,0.002638299681426175
"(2013, 12)",0.002640679493365994,press conference,,CPI,6,100,,y_bl,0.002638299681426175
"(2013, 12)",0.002640679493365994,meeting minutes,,CPI,6,130,,y_probe,0.0023652192256698765
"(2013, 12)",0.002640679493365994,press conference,,CPI,6,100,,y_probe,0.003158818460571501
"(2014, 1)",0.0024212417175748513,meeting minutes,,CPI,6,101,,y_bl,0.0023014852706632603
"(2014, 1)",0.0024212417175748513,meeting minutes,,CPI,6,101,,y_probe,0.0022197248508116704
"(2014, 3)",0.0031401463479499014,meeting minutes,,CPI,6,131,,y_bl,0.0028805731973897673
"(2014, 3)",0.0031401463479499014,press conference,,CPI,6,83,,y_bl,0.0028805731973897673
"(2014, 3)",0.0031401463479499014,meeting minutes,,CPI,6,131,,y_probe,0.002304815938046536
"(2014, 3)",0.0031401463479499014,press conference,,CPI,6,83,,y_probe,0.0031228769659186724
"(2014, 4)",0.0018624501675628125,meeting minutes,,CPI,6,95,,y_bl,0.002626663548285166
"(2014, 4)",0.0018624501675628125,meeting minutes,,CPI,6,95,,y_probe,0.002384547596075444
"(2014, 6)",0.00322145776053695,meeting minutes,,CPI,6,128,,y_bl,0.00207411062274461
"(2014, 6)",0.00322145776053695,press conference,,CPI,6,83,,y_bl,0.00207411062274461
"(2014, 6)",0.00322145776053695,meeting minutes,,CPI,6,128,,y_probe,0.002399346151974569
"(2014, 6)",0.00322145776053695,press conference,,CPI,6,83,,y_probe,0.00295651518410151
"(2014, 7)",0.0011248524027509532,meeting minutes,,CPI,6,117,,y_bl,0.002964428610787959
"(2014, 7)",0.0011248524027509532,meeting minutes,,CPI,6,117,,y_probe,0.002388269282806897
"(2014, 9)",-8.842570667333405e-5,meeting minutes,,CPI,6,130,,y_bl,0.0017132058402954343
"(2014, 9)",-8.842570667333405e-5,press conference,,CPI,6,66,,y_bl,0.0017132058402954343
"(2014, 9)",-8.842570667333405e-5,meeting minutes,,CPI,6,130,,y_probe,0.0022336112196321605
"(2014, 9)",-8.842570667333405e-5,press conference,,CPI,6,66,,y_probe,0.002758748052277203
"(2014, 10)",-0.0001979334907824537,meeting minutes,,CPI,6,115,,y_bl,0.002048080050862944
"(2014, 10)",-0.0001979334907824537,meeting minutes,,CPI,6,115,,y_probe,0.0019523258213581382
"(2014, 12)",-0.004973811242666493,meeting minutes,,CPI,6,126,,y_bl,0.0014346282460071815
"(2014, 12)",-0.004973811242666493,press conference,,CPI,6,88,,y_bl,0.0014346282460071815
"(2014, 12)",-0.004973811242666493,meeting minutes,,CPI,6,126,,y_probe,0.0020217640613082776
"(2014, 12)",-0.004973811242666493,press conference,,CPI,6,88,,y_probe,0.0028316932636365867
"(2015, 1)",-0.0063906934924871095,meeting minutes,,CPI,6,147,,y_bl,0.00024348724840929945
"(2015, 1)",-0.0063906934924871095,meeting minutes,,CPI,6,147,,y_probe,0.001990637587580142
"(2015, 3)",0.005221766485079549,meeting minutes,,CPI,6,123,,y_bl,0.00022102088784600762
"(2015, 3)",0.005221766485079549,press conference,,CPI,6,82,,y_bl,0.00022102088784600762
"(2015, 3)",0.005221766485079549,meeting minutes,,CPI,6,123,,y_probe,0.0021851406594287142
"(2015, 3)",0.005221766485079549,press conference,,CPI,6,82,,y_probe,0.003227453554736596
"(2015, 4)",0.0010419358923821065,meeting minutes,,CPI,6,123,,y_bl,0.003969159066026998
"(2015, 4)",0.0010419358923821065,meeting minutes,,CPI,6,123,,y_probe,0.002136737216980131
"(2015, 6)",0.006056416875768633,meeting minutes,,CPI,6,125,,y_bl,0.001981537814402533
"(2015, 6)",0.006056416875768633,press conference,,CPI,6,73,,y_bl,0.001981537814402533
"(2015, 6)",0.006056416875768633,meeting minutes,,CPI,6,125,,y_probe,0.0023571726100448426
"(2015, 6)",0.006056416875768633,press conference,,CPI,6,73,,y_probe,0.0030904718319828225
"(2015, 7)",0.0015850629039944053,meeting minutes,,CPI,6,130,,y_bl,0.005113516620123381
"(2015, 7)",0.0015850629039944053,meeting minutes,,CPI,6,130,,y_probe,0.0022233260644439817
"(2015, 9)",-0.0022543182246153037,meeting minutes,,CPI,6,140,,y_bl,-0.0003283468623227123
"(2015, 9)",-0.0022543182246153037,press conference,,CPI,6,99,,y_bl,-0.0003283468623227123
"(2015, 9)",-0.0022543182246153037,meeting minutes,,CPI,6,140,,y_probe,0.002158655493921114
"(2015, 9)",-0.0022543182246153037,press conference,,CPI,6,99,,y_probe,0.0030266197820167924
"(2015, 10)",0.00098899280204634,meeting minutes,,CPI,6,142,,y_bl,0.0019974687858986535
"(2015, 10)",0.00098899280204634,meeting minutes,,CPI,6,142,,y_probe,0.0022654502705492445
"(2015, 12)",0.00011777225383458045,meeting minutes,,CPI,6,140,,y_bl,0.0014173829480037278
"(2015, 12)",0.00011777225383458045,press conference,,CPI,6,121,,y_bl,0.0014173829480037278
"(2015, 12)",0.00011777225383458045,meeting minutes,,CPI,6,140,,y_probe,0.0024164482849665355
"(2015, 12)",0.00011777225383458045,press conference,,CPI,6,121,,y_probe,0.002975247110239599
"(2016, 1)",-0.00045854868045225317,meeting minutes,,CPI,6,125,,y_bl,0.002065799051317953
"(2016, 1)",-0.00045854868045225317,meeting minutes,,CPI,6,125,,y_probe,0.0022473047190059827
"(2016, 3)",0.0017993328826912958,meeting minutes,,CPI,6,133,,y_bl,0.002470963430664407
"(2016, 3)",0.0017993328826912958,press conference,,CPI,6,104,,y_bl,0.002470963430664407
"(2016, 3)",0.0017993328826912958,meeting minutes,,CPI,6,133,,y_probe,0.0024520028074557373
"(2016, 3)",0.0017993328826912958,press conference,,CPI,6,104,,y_probe,0.003061945382852949
"(2016, 4)",0.0038233269232099687,meeting minutes,,CPI,6,136,,y_bl,0.0019731910411266746
"(2016, 4)",0.0038233269232099687,meeting minutes,,CPI,6,136,,y_probe,0.00234152804759514
"(2016, 6)",0.005133417225189341,meeting minutes,,CPI,6,129,,y_bl,0.0030731766206727675
"(2016, 6)",0.005133417225189341,press conference,,CPI,6,102,,y_bl,0.0030731766206727675
"(2016, 6)",0.005133417225189341,meeting minutes,,CPI,6,129,,y_probe,0.002446839866023263
"(2016, 6)",0.005133417225189341,press conference,,CPI,6,102,,y_probe,0.003233522205892898
"(2016, 7)",-0.0005038276433131372,meeting minutes,,CPI,6,155,,y_bl,0.00354986870792984
"(2016, 7)",-0.0005038276433131372,meeting minutes,,CPI,6,155,,y_probe,0.0023773662490911406
"(2016, 9)",0.004467289264954211,meeting minutes,,CPI,6,139,,y_bl,0.0009627738873928417
"(2016, 9)",0.004467289264954211,press conference,,CPI,6,92,,y_bl,0.0009627738873928417
"(2016, 9)",0.004467289264954211,meeting minutes,,CPI,6,139,,y_probe,0.002383657862246237
"(2016, 9)",0.004467289264954211,press conference,,CPI,6,92,,y_probe,0.003470386078516069
"(2016, 11)",0.003518200987397968,meeting minutes,,CPI,6,123,,y_bl,0.0034672485249400502
"(2016, 11)",0.003518200987397968,meeting minutes,,CPI,6,123,,y_probe,0.0024521777394537047
"(2016, 12)",0.0025213409056821234,meeting minutes,,CPI,6,133,,y_bl,0.0019652107193974663
"(2016, 12)",0.0025213409056821234,press conference,,CPI,6,66,,y_bl,0.0019652107193974663
"(2016, 12)",0.0025213409056821234,meeting minutes,,CPI,6,133,,y_probe,0.0025298204241097797
"(2016, 12)",0.0025213409056821234,press conference,,CPI,6,66,,y_probe,0.003091153029439435
"(2017, 1)",0.004034925423658464,speech,Chair Janet L. Yellen,CPI,6,133,,y_bl,0.003679885521493654
"(2017, 1)",0.004034925423658464,speech,Governor Jerome H. Powell,CPI,6,29,,y_bl,0.003679885521493654
"(2017, 1)",0.004034925423658464,speech,Governor Lael Brainard,CPI,6,53,,y_bl,0.003679885521493654
"(2017, 1)",0.004034925423658464,speech,Chair Janet L. Yellen,CPI,6,133,,y_probe,0.0030587259148281455
"(2017, 1)",0.004034925423658464,speech,Governor Jerome H. Powell,CPI,6,29,,y_probe,0.002491794818114462
"(2017, 1)",0.004034925423658464,speech,Governor Lael Brainard,CPI,6,53,,y_probe,0.002703239286950765
"(2017, 2)",0.0015913904232975895,meeting minutes,,CPI,6,117,,y_bl,0.0022964290035571828
"(2017, 2)",0.0015913904232975895,speech,Governor Jerome H. Powell,CPI,6,64,,y_bl,0.0022964290035571828
"(2017, 2)",0.0015913904232975895,meeting minutes,,CPI,6,117,,y_probe,0.002356546486421669
"(2017, 2)",0.0015913904232975895,speech,Governor Jerome H. Powell,CPI,6,64,,y_probe,0.0026917186126098167
"(2017, 3)",-0.0004673107988741876,meeting minutes,,CPI,6,137,,y_bl,0.0020842519137311737
"(2017, 3)",-0.0004673107988741876,press conference,,CPI,6,64,,y_bl,0.0020842519137311737
"(2017, 3)",-0.0004673107988741876,speech,Governor Lael Brainard,CPI,6,60,,y_bl,0.0020842519137311737
"(2017, 3)",-0.0004673107988741876,speech,Vice Chairman Stanley Fischer,CPI,6,11,,y_bl,0.0020842519137311737
"(2017, 3)",-0.0004673107988741876,meeting minutes,,CPI,6,137,,y_probe,0.002322869373414716
"(2017, 3)",-0.0004673107988741876,press conference,,CPI,6,64,,y_probe,0.003130500611667739
"(2017, 3)",-0.0004673107988741876,speech,Governor Lael Brainard,CPI,6,60,,y_probe,0.0026494849362736672
"(2017, 3)",-0.0004673107988741876,speech,Vice Chairman Stanley Fischer,CPI,6,11,,y_probe,0.0026958402295168406
"(2017, 5)",0.0004591142455243613,meeting minutes,,CPI,6,130,,y_bl,0.0018522360621871644
"(2017, 5)",0.0004591142455243613,meeting minutes,,CPI,6,130,,y_probe,0.002335795605018235
"(2017, 6)",0.0006514164440556414,meeting minutes,,CPI,6,127,,y_bl,0.0016876091300883497
"(2017, 6)",0.0006514164440556414,press conference,,CPI,6,73,,y_bl,0.0016876091300883497
"(2017, 6)",0.0006514164440556414,meeting minutes,,CPI,6,127,,y_probe,0.0024695290966508117
"(2017, 6)",0.0006514164440556414,press conference,,CPI,6,73,,y_probe,0.00301014449996562
"(2017, 7)",0.0003275963060049847,meeting minutes,,CPI,6,128,,y_bl,0.0022033066798659963
"(2017, 7)",0.0003275963060049847,meeting minutes,,CPI,6,128,,y_probe,0.0024026777148684793
"(2017, 9)",0.00893463567489583,meeting minutes,,CPI,6,133,,y_bl,0.0022459922618344183
"(2017, 9)",0.00893463567489583,press conference,,CPI,6,96,,y_bl,0.0022459922618344183
"(2017, 9)",0.00893463567489583,meeting minutes,,CPI,6,133,,y_probe,0.0027941814967922065
"(2017, 9)",0.00893463567489583,press conference,,CPI,6,96,,y_probe,0.003481574585950666
"(2017, 11)",0.0034392066614445937,meeting minutes,,CPI,6,133,,y_bl,0.0049337727648345285
"(2017, 11)",0.0034392066614445937,meeting minutes,,CPI,6,133,,y_probe,0.0024866513581514064
"(2017, 12)",0.0021046728661735514,meeting minutes,,CPI,6,120,,y_bl,0.001987062851680432
"(2017, 12)",0.0021046728661735514,press conference,,CPI,6,77,,y_bl,0.001987062851680432
"(2017, 12)",0.0021046728661735514,meeting minutes,,CPI,6,120,,y_probe,0.0025594502446317936
"(2017, 12)",0.0021046728661735514,press conference,,CPI,6,77,,y_probe,0.00347977302258109
"(2018, 1)",0.0037780883851992186,meeting minutes,,CPI,6,147,,y_bl,0.0031446905911179587
"(2018, 1)",0.0037780883851992186,meeting minutes,,CPI,6,147,,y_probe,0.0024454486838144597
"(2018, 3)",0.0033632768637623656,meeting minutes,,CPI,6,113,,y_bl,0.0013798080440488717
"(2018, 3)",0.0033632768637623656,press conference,,CPI,6,76,,y_bl,0.0013798080440488717
"(2018, 3)",0.0033632768637623656,meeting minutes,,CPI,6,113,,y_probe,0.0026286437067161595
"(2018, 3)",0.0033632768637623656,press conference,,CPI,6,76,,y_probe,0.003593198345378139
"(2018, 5)",0.00478856139263506,meeting minutes,,CPI,6,128,,y_bl,0.0034112707567749935
"(2018, 5)",0.00478856139263506,meeting minutes,,CPI,6,128,,y_probe,0.0025827873962003603
"(2018, 6)",0.001350874986511208,meeting minutes,,CPI,6,113,,y_bl,0.003620633280014301
"(2018, 6)",0.001350874986511208,press conference,,CPI,6,103,,y_bl,0.003620633280014301
"(2018, 6)",0.001350874986511208,meeting minutes,,CPI,6,113,,y_probe,0.002550656264396261
"(2018, 6)",0.001350874986511208,press conference,,CPI,6,103,,y_probe,0.003497242822160203
"(2018, 8)",0.0025096112140090554,meeting minutes,,CPI,6,118,,y_bl,0.0015823091532727123
"(2018, 8)",0.0025096112140090554,meeting minutes,,CPI,6,118,,y_probe,0.002581064230772188
"(2018, 9)",0.0019444913545267895,meeting minutes,,CPI,6,111,,y_bl,0.00290069640811722
"(2018, 9)",0.0019444913545267895,press conference,,CPI,6,59,,y_bl,0.00290069640811722
"(2018, 9)",0.0019444913545267895,meeting minutes,,CPI,6,111,,y_probe,0.0024680260293520975
"(2018, 9)",0.0019444913545267895,press conference,,CPI,6,59,,y_probe,0.0036553449500268346
"(2018, 11)",0.0016557869165145789,meeting minutes,,CPI,6,126,,y_bl,0.0018195216447129908
"(2018, 11)",0.0016557869165145789,meeting minutes,,CPI,6,126,,y_probe,0.0023293839931520285
"(2018, 12)",-0.0004196291490057291,meeting minutes,,CPI,6,119,,y_bl,0.0028780132637099146
"(2018, 12)",-0.0004196291490057291,press conference,,CPI,6,68,,y_bl,0.0028780132637099146
"(2018, 12)",-0.0004196291490057291,meeting minutes,,CPI,6,119,,y_probe,0.0024195351109944146
"(2018, 12)",-0.0004196291490057291,press conference,,CPI,6,68,,y_probe,0.0034639476944158605
"(2019, 1)",-0.0003207787426449116,meeting minutes,,CPI,6,138,,y_bl,0.0013170319811420554
"(2019, 1)",-0.0003207787426449116,press conference,,CPI,6,39,,y_bl,0.0013170319811420554
"(2019, 1)",-0.0003207787426449116,meeting minutes,,CPI,6,138,,y_probe,0.002504110356940422
"(2019, 1)",-0.0003207787426449116,press conference,,CPI,6,39,,y_probe,0.0033326083395027305
"(2019, 3)",0.007116063205240053,meeting minutes,,CPI,6,157,,y_bl,0.0018646036092664585
"(2019, 3)",0.007116063205240053,press conference,,CPI,6,72,,y_bl,0.0018646036092664585
"(2019, 3)",0.007116063205240053,meeting minutes,,CPI,6,157,,y_probe,0.00252506511160443
"(2019, 3)",0.007116063205240053,press conference,,CPI,6,72,,y_probe,0.003575476218599463
"(2019, 5)",0.0041287504833871225,meeting minutes,,CPI,6,131,,y_bl,0.004331754379128105
"(2019, 5)",0.0041287504833871225,press conference,,CPI,6,77,,y_bl,0.004331754379128105
"(2019, 5)",0.0041287504833871225,meeting minutes,,CPI,6,131,,y_probe,0.0025254992519129845
"(2019, 5)",0.0041287504833871225,press conference,,CPI,6,77,,y_probe,0.003753083538852885
"(2019, 6)",0.0001409868297139738,meeting minutes,,CPI,6,119,,y_bl,0.0028005536086739818
"(2019, 6)",0.0001409868297139738,press conference,,CPI,6,66,,y_bl,0.0028005536086739818
"(2019, 6)",0.0001409868297139738,meeting minutes,,CPI,6,119,,y_probe,0.002448382815592264
"(2019, 6)",0.0001409868297139738,press conference,,CPI,6,66,,y_probe,0.0033517511239241804
"(2019, 7)",0.0021085128718665302,meeting minutes,,CPI,6,163,,y_bl,0.0021368209201499755
"(2019, 7)",0.0021085128718665302,press conference,,CPI,6,57,,y_bl,0.0021368209201499755
"(2019, 7)",0.0021085128718665302,meeting minutes,,CPI,6,163,,y_probe,0.0026050368862445116
"(2019, 7)",0.0021085128718665302,press conference,,CPI,6,57,,y_probe,0.003437283439110454
"(2019, 9)",0.002716120429755442,meeting minutes,,CPI,6,140,,y_bl,0.0013748728090423412
"(2019, 9)",0.002716120429755442,press conference,,CPI,6,68,,y_bl,0.0013748728090423412
"(2019, 9)",0.002716120429755442,meeting minutes,,CPI,6,140,,y_probe,0.002495654970319894
"(2019, 9)",0.002716120429755442,press conference,,CPI,6,68,,y_probe,0.003352736792419068
"(2019, 10)",0.0027592880723750213,meeting minutes,,CPI,6,123,,y_bl,0.0027346902505072435
"(2019, 10)",0.0027592880723750213,press conference,,CPI,6,82,,y_bl,0.0027346902505072435
"(2019, 10)",0.0027592880723750213,speech,Chair Jerome H. Powell,CPI,6,56,,y_bl,0.0027346902505072435
"(2019, 10)",0.0027592880723750213,speech,Vice Chair Richard H. Clarida,CPI,6,14,,y_bl,0.0027346902505072435
"(2019, 10)",0.0027592880723750213,meeting minutes,,CPI,6,123,,y_probe,0.002409461858092503
"(2019, 10)",0.0027592880723750213,press conference,,CPI,6,82,,y_probe,0.0034972561753577286
"(2019, 10)",0.0027592880723750213,speech,Chair Jerome H. Powell,CPI,6,56,,y_probe,0.0033410786140439038
"(2019, 10)",0.0027592880723750213,speech,Vice Chair Richard H. Clarida,CPI,6,14,,y_probe,0.003220610703607552
"(2019, 11)",0.0018753900424304248,speech,Governor Lael Brainard,CPI,6,77,,y_bl,0.00331738825280745
"(2019, 11)",0.0018753900424304248,speech,Vice Chair Richard H. Clarida,CPI,6,94,,y_bl,0.00331738825280745
"(2019, 11)",0.0018753900424304248,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,42,,y_bl,0.00331738825280745
"(2019, 11)",0.0018753900424304248,speech,Governor Lael Brainard,CPI,6,77,,y_probe,0.002916353210775912
"(2019, 11)",0.0018753900424304248,speech,Vice Chair Richard H. Clarida,CPI,6,94,,y_probe,0.0030024466728638694
"(2019, 11)",0.0018753900424304248,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,42,,y_probe,0.0027062515403749924
"(2019, 12)",0.0018409038414617385,meeting minutes,,CPI,6,113,,y_bl,0.002014513660770023
"(2019, 12)",0.0018409038414617385,press conference,,CPI,6,80,,y_bl,0.002014513660770023
"(2019, 12)",0.0018409038414617385,meeting minutes,,CPI,6,113,,y_probe,0.0025465730258719863
"(2019, 12)",0.0018409038414617385,press conference,,CPI,6,80,,y_probe,0.003621288831302398
"(2020, 1)",0.0016210625569668125,meeting minutes,,CPI,6,120,,y_bl,0.0022724371286285865
"(2020, 1)",0.0016210625569668125,press conference,,CPI,6,55,,y_bl,0.0022724371286285865
"(2020, 1)",0.0016210625569668125,speech,Vice Chair Richard H. Clarida,CPI,6,15,,y_bl,0.0022724371286285865
"(2020, 1)",0.0016210625569668125,meeting minutes,,CPI,6,120,,y_probe,0.0025798305608565634
"(2020, 1)",0.0016210625569668125,press conference,,CPI,6,55,,y_probe,0.003249934404914405
"(2020, 1)",0.0016210625569668125,speech,Vice Chair Richard H. Clarida,CPI,6,15,,y_probe,0.0036026775657492776
"(2020, 2)",0.0012555802526081905,speech,Governor Lael Brainard,CPI,6,77,,y_bl,0.0021854678855605467
"(2020, 2)",0.0012555802526081905,speech,Vice Chair Richard H. Clarida,CPI,6,94,,y_bl,0.0021854678855605467
"(2020, 2)",0.0012555802526081905,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,33,,y_bl,0.0021854678855605467
"(2020, 2)",0.0012555802526081905,speech,Governor Lael Brainard,CPI,6,77,,y_probe,0.002915540645826278
"(2020, 2)",0.0012555802526081905,speech,Vice Chair Richard H. Clarida,CPI,6,94,,y_probe,0.003012601244175311
"(2020, 2)",0.0012555802526081905,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,33,,y_probe,0.002920309171023371
"(2020, 3)",-0.003256172971287441,meeting minutes,,CPI,6,115,,y_bl,0.0022759596633264785
"(2020, 3)",-0.003256172971287441,press conference,,CPI,6,46,,y_bl,0.0022759596633264785
"(2020, 3)",-0.003256172971287441,meeting minutes,,CPI,6,115,,y_probe,0.002342732256431094
"(2020, 3)",-0.003256172971287441,press conference,,CPI,6,46,,y_probe,0.0032860517838774477
"(2020, 4)",-0.008054350807323196,meeting minutes,,CPI,6,100,,y_bl,0.0005200011963097564
"(2020, 4)",-0.008054350807323196,press conference,,CPI,6,44,,y_bl,0.0005200011963097564
"(2020, 4)",-0.008054350807323196,meeting minutes,,CPI,6,100,,y_probe,0.0023087408959728438
"(2020, 4)",-0.008054350807323196,press conference,,CPI,6,44,,y_probe,0.0027278432759801964
"(2020, 5)",-0.0005858940324392492,speech,Vice Chair Richard H. Clarida,CPI,6,18,,y_bl,-0.0007040839175596996
"(2020, 5)",-0.0005858940324392492,speech,Vice Chair Richard H. Clarida,CPI,6,18,,y_probe,0.003003092263985809
"(2020, 6)",0.004961416051918022,meeting minutes,,CPI,6,110,,y_bl,0.0021573005488218795
"(2020, 6)",0.004961416051918022,press conference,,CPI,6,66,,y_bl,0.0021573005488218795
"(2020, 6)",0.004961416051918022,speech,Vice Chair Richard H. Clarida,CPI,6,20,,y_bl,0.0021573005488218795
"(2020, 6)",0.004961416051918022,meeting minutes,,CPI,6,110,,y_probe,0.002578148757089822
"(2020, 6)",0.004961416051918022,press conference,,CPI,6,66,,y_probe,0.003938569176638987
"(2020, 6)",0.004961416051918022,speech,Vice Chair Richard H. Clarida,CPI,6,20,,y_probe,0.0031523509921330918
"(2020, 7)",0.005141937806600438,meeting minutes,,CPI,6,94,,y_bl,0.003754729906914067
"(2020, 7)",0.005141937806600438,press conference,,CPI,6,46,,y_bl,0.003754729906914067
"(2020, 7)",0.005141937806600438,speech,Governor Lael Brainard,CPI,6,25,,y_bl,0.003754729906914067
"(2020, 7)",0.005141937806600438,meeting minutes,,CPI,6,94,,y_probe,0.002548048539465173
"(2020, 7)",0.005141937806600438,press conference,,CPI,6,46,,y_probe,0.0037334825671653878
"(2020, 7)",0.005141937806600438,speech,Governor Lael Brainard,CPI,6,25,,y_probe,0.0029713050015565535
"(2020, 8)",0.004002915850803035,speech,Chair Jerome H. Powell,CPI,6,76,,y_bl,0.004340332373605976
"(2020, 8)",0.004002915850803035,speech,Vice Chair Richard H. Clarida,CPI,6,44,,y_bl,0.004340332373605976
"(2020, 8)",0.004002915850803035,speech,Chair Jerome H. Powell,CPI,6,76,,y_probe,0.0032349145721700845
"(2020, 8)",0.004002915850803035,speech,Vice Chair Richard H. Clarida,CPI,6,44,,y_probe,0.003123799391607893
"(2020, 9)",0.0023471931048613115,meeting minutes,,CPI,6,106,,y_bl,0.0021078177080814707
"(2020, 9)",0.0023471931048613115,press conference,,CPI,6,83,,y_bl,0.0021078177080814707
"(2020, 9)",0.0023471931048613115,speech,Governor Lael Brainard,CPI,6,39,,y_bl,0.0021078177080814707
"(2020, 9)",0.0023471931048613115,meeting minutes,,CPI,6,106,,y_probe,0.0028455829016971975
