indicator,maturity,layer,split,n_pc,variable,model,value,std
UST,1 Yr,19,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,19,train,,rmse,y_probe,0.16835077326705278,0.011017213852055785
UST,1 Yr,20,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,20,test,128,cor,y_probe,0.3607484702487188,0.22875151699751275
UST,1 Yr,20,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,20,test,128,mse,y_probe,0.10530650553750087,0.024888524923073075
UST,1 Yr,20,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,20,test,128,rmse,y_probe,0.32272887671943723,0.037956845049857545
UST,1 Yr,20,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,20,test,,cor,y_probe,0.22013882162730675,0.15616984648274607
UST,1 Yr,20,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,20,test,,mse,y_probe,0.10718253913443383,0.02605783543263938
UST,1 Yr,20,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,20,test,,rmse,y_probe,0.32549468460583314,0.03930250354276195
UST,1 Yr,20,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,20,train,128,cor,y_probe,0.4969142940897971,0.023226244641233986
UST,1 Yr,20,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,20,train,128,mse,y_probe,0.03190899142271719,0.00414531309211466
UST,1 Yr,20,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,20,train,128,rmse,y_probe,0.17833359419240707,0.011517411011977879
UST,1 Yr,20,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,20,train,,cor,y_probe,0.6312786431257316,0.02234073443032166
UST,1 Yr,20,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,20,train,,mse,y_probe,0.028744089287425417,0.003848154047701225
UST,1 Yr,20,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,20,train,,rmse,y_probe,0.16924200976259823,0.011248967671637012
UST,1 Yr,21,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,21,test,128,cor,y_probe,0.41827201230833744,0.06776114381026975
UST,1 Yr,21,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,21,test,128,mse,y_probe,0.10598439133411297,0.02506864319910438
UST,1 Yr,21,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,21,test,128,rmse,y_probe,0.323763896179071,0.0381007031605181
UST,1 Yr,21,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,21,test,,cor,y_probe,0.26979554404380846,0.15571047830988838
UST,1 Yr,21,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,21,test,,mse,y_probe,0.10682494786150683,0.026088706018527925
UST,1 Yr,21,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,21,test,,rmse,y_probe,0.32493401315567594,0.0394150186485723
UST,1 Yr,21,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,21,train,128,cor,y_probe,0.5023391322012944,0.022888695217365154
UST,1 Yr,21,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,21,train,128,mse,y_probe,0.031903650447927916,0.004146028834447624
UST,1 Yr,21,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,21,train,128,rmse,y_probe,0.17831848431532243,0.011520015159170924
UST,1 Yr,21,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,21,train,,cor,y_probe,0.6392149130635028,0.02247108262921251
UST,1 Yr,21,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,21,train,,mse,y_probe,0.028681451255773493,0.003796609368714879
UST,1 Yr,21,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,21,train,,rmse,y_probe,0.1690640418673083,0.01111311180894662
UST,1 Yr,22,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,22,test,128,cor,y_probe,0.3910424140417992,0.15356514862008558
UST,1 Yr,22,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,22,test,128,mse,y_probe,0.1059236403880853,0.025224443915173495
UST,1 Yr,22,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,22,test,128,rmse,y_probe,0.32364834981225754,0.03833056958694794
UST,1 Yr,22,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,22,test,,cor,y_probe,0.3218757697374643,0.06280007827911828
UST,1 Yr,22,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,22,test,,mse,y_probe,0.10659694040774223,0.025997370899268235
UST,1 Yr,22,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,22,test,,rmse,y_probe,0.32459129384828805,0.0393292570111067
UST,1 Yr,22,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,22,train,128,cor,y_probe,0.5009695711594284,0.031386330342892746
UST,1 Yr,22,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,22,train,128,mse,y_probe,0.031843269107937146,0.004044403144307125
UST,1 Yr,22,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,22,train,128,rmse,y_probe,0.17816284107452768,0.011251175949080636
UST,1 Yr,22,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,22,train,,cor,y_probe,0.6442849802307515,0.030908053100390485
UST,1 Yr,22,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,22,train,,mse,y_probe,0.028537075573666516,0.003695444290004917
UST,1 Yr,22,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,22,train,,rmse,y_probe,0.16865057183457347,0.010843211789979572
UST,1 Yr,23,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,23,test,128,cor,y_probe,0.37624870059283383,0.14739160395195255
UST,1 Yr,23,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,23,test,128,mse,y_probe,0.10609051162467475,0.0252371938949019
UST,1 Yr,23,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,23,test,128,rmse,y_probe,0.3239067994240089,0.03832259306808559
UST,1 Yr,23,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,23,test,,cor,y_probe,0.23710210353857414,0.18486365694109858
UST,1 Yr,23,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,23,test,,mse,y_probe,0.10647486214150519,0.02551718177475077
UST,1 Yr,23,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,23,test,,rmse,y_probe,0.32446634356007725,0.038672568415142675
UST,1 Yr,23,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,23,train,128,cor,y_probe,0.4923733913343756,0.03269844486406796
UST,1 Yr,23,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,23,train,128,mse,y_probe,0.031888671495494555,0.004040563423522595
UST,1 Yr,23,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,23,train,128,rmse,y_probe,0.17829108357317203,0.011233933738830512
UST,1 Yr,23,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,23,train,,cor,y_probe,0.6352661125144038,0.031805460376304856
UST,1 Yr,23,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,23,train,,mse,y_probe,0.02885764934137165,0.0036886058601330873
UST,1 Yr,23,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,23,train,,rmse,y_probe,0.16960231126163022,0.01076483604640311
UST,1 Yr,24,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,24,test,128,cor,y_probe,0.3396996853097206,0.12736611860646102
UST,1 Yr,24,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,24,test,128,mse,y_probe,0.10646923666452726,0.02526062880835521
UST,1 Yr,24,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,24,test,128,rmse,y_probe,0.3244934682948347,0.03829532769340692
UST,1 Yr,24,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,24,test,,cor,y_probe,0.08937281927664784,0.2619326716819898
UST,1 Yr,24,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,24,test,,mse,y_probe,0.1076576249428117,0.025468461520933086
UST,1 Yr,24,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,24,test,,rmse,y_probe,0.32630870775165655,0.038409832534386686
UST,1 Yr,24,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,24,train,128,cor,y_probe,0.48245729323632214,0.031386684559871585
UST,1 Yr,24,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,24,train,128,mse,y_probe,0.03211570480763938,0.00405536050749013
UST,1 Yr,24,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,24,train,128,rmse,y_probe,0.1789265186260017,0.011236421806921427
UST,1 Yr,24,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,24,train,,cor,y_probe,0.6290966998876198,0.02282342963340396
UST,1 Yr,24,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,24,train,,mse,y_probe,0.029133505957038425,0.0037635191961438866
UST,1 Yr,24,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,24,train,,rmse,y_probe,0.17040515776307183,0.010930928870698945
UST,1 Yr,25,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,25,test,128,cor,y_probe,0.3548227735396072,0.22426536578427558
UST,1 Yr,25,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,25,test,128,mse,y_probe,0.10648497421978029,0.025475050717130826
UST,1 Yr,25,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,25,test,128,rmse,y_probe,0.32448989039745246,0.038588943520611436
UST,1 Yr,25,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,25,test,,cor,y_probe,0.19979735645600058,0.1356452926543556
UST,1 Yr,25,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,25,test,,mse,y_probe,0.1073961660811626,0.02575476177153701
UST,1 Yr,25,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,25,test,,rmse,y_probe,0.32586534045410687,0.038857849462682593
UST,1 Yr,25,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,25,train,128,cor,y_probe,0.4922153122657488,0.03863086061083709
UST,1 Yr,25,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,25,train,128,mse,y_probe,0.03225465787816361,0.004017486975266423
UST,1 Yr,25,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,25,train,128,rmse,y_probe,0.17932072262855822,0.011109473104928137
UST,1 Yr,25,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,25,train,,cor,y_probe,0.6410775120026184,0.024915568208001275
UST,1 Yr,25,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,25,train,,mse,y_probe,0.029180478784243256,0.0037355184146695823
UST,1 Yr,25,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,25,train,,rmse,y_probe,0.1705473868184056,0.010843640628058726
UST,10 Yr,1,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,1,test,128,cor,y_probe,0.13074462382562993,0.04607342406764019
UST,10 Yr,1,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,1,test,128,mse,y_probe,0.020076789684717104,0.002842086496354809
UST,10 Yr,1,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,1,test,128,rmse,y_probe,0.14142267379806586,0.009773498639366758
UST,10 Yr,1,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,1,test,,cor,y_probe,0.25041441134889675,0.11001389565699252
UST,10 Yr,1,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,1,test,,mse,y_probe,0.019910330294434016,0.0027341658502459043
UST,10 Yr,1,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,1,test,,rmse,y_probe,0.1408513123657526,0.009436504866686617
UST,10 Yr,1,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,1,train,128,cor,y_probe,0.3363931736580004,0.02234338634645602
UST,10 Yr,1,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,1,train,128,mse,y_probe,0.008723075541675864,0.0011082372168814741
UST,10 Yr,1,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,1,train,128,rmse,y_probe,0.09324908529671416,0.005882562473318047
UST,10 Yr,1,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,1,train,,cor,y_probe,0.6018661338943607,0.02394544358347403
UST,10 Yr,1,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,1,train,,mse,y_probe,0.008286782578587032,0.0010343702560576364
UST,10 Yr,1,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,1,train,,rmse,y_probe,0.09089213833810646,0.005634909816664164
UST,10 Yr,2,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,2,test,128,cor,y_probe,0.24358212926790604,0.12171820184636914
UST,10 Yr,2,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,2,test,128,mse,y_probe,0.019974177374202963,0.0028371669024448904
UST,10 Yr,2,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,2,test,128,rmse,y_probe,0.1410585006536975,0.009790094964669037
UST,10 Yr,2,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,2,test,,cor,y_probe,0.30617822597966865,0.1033128234248971
UST,10 Yr,2,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,2,test,,mse,y_probe,0.01984049472714088,0.002712157794032455
UST,10 Yr,2,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,2,test,,rmse,y_probe,0.1406061694409587,0.009380821011596614
UST,10 Yr,2,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,2,train,128,cor,y_probe,0.3588091921346067,0.022984490914027766
UST,10 Yr,2,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,2,train,128,mse,y_probe,0.008698217256801966,0.0010889923842960247
UST,10 Yr,2,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,2,train,128,rmse,y_probe,0.09312037509107902,0.00578932203486659
UST,10 Yr,2,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,2,train,,cor,y_probe,0.6244374844786059,0.02096205916771762
UST,10 Yr,2,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,2,train,,mse,y_probe,0.008190142207493681,0.0010113102576776924
UST,10 Yr,2,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,2,train,,rmse,y_probe,0.09036350018918834,0.0055430182495909835
UST,10 Yr,3,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,3,test,128,cor,y_probe,0.21837848178022945,0.10321397795172713
UST,10 Yr,3,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,3,test,128,mse,y_probe,0.01995880108093552,0.0028900797931974732
UST,10 Yr,3,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,3,test,128,rmse,y_probe,0.14099330593498122,0.009980528697187602
UST,10 Yr,3,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,3,test,,cor,y_probe,0.31282086667625686,0.09930817056375194
UST,10 Yr,3,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,3,test,,mse,y_probe,0.019805902271195486,0.0027627650982439407
UST,10 Yr,3,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,3,test,,rmse,y_probe,0.1404731845147974,0.009564694419267434
UST,10 Yr,3,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,3,train,128,cor,y_probe,0.30380518743458423,0.004454235264456628
UST,10 Yr,3,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,3,train,128,mse,y_probe,0.008733486974434693,0.0011027297080211543
UST,10 Yr,3,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,3,train,128,rmse,y_probe,0.09330647575224997,0.005851127789738585
UST,10 Yr,3,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,3,train,,cor,y_probe,0.5827817755313538,0.023801247058962326
UST,10 Yr,3,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,3,train,,mse,y_probe,0.008292351346054796,0.0010111186518108502
UST,10 Yr,3,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,3,train,,rmse,y_probe,0.09092897358288507,0.005508301600514812
UST,10 Yr,4,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,4,test,128,cor,y_probe,0.12249880417809181,0.08377455582061882
UST,10 Yr,4,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,4,test,128,mse,y_probe,0.020114341418885313,0.002879286109625306
UST,10 Yr,4,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,4,test,128,rmse,y_probe,0.14154851487685444,0.009896928503469547
UST,10 Yr,4,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,4,test,,cor,y_probe,0.2892138961348404,0.12018336307754869
UST,10 Yr,4,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,4,test,,mse,y_probe,0.01985202991301105,0.0027773149495810916
UST,10 Yr,4,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,4,test,,rmse,y_probe,0.14063473335547583,0.009611301098528743
UST,10 Yr,4,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,4,train,128,cor,y_probe,0.29710689663338086,0.01747659060768649
UST,10 Yr,4,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,4,train,128,mse,y_probe,0.008748216171226852,0.0011104330911611254
UST,10 Yr,4,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,4,train,128,rmse,y_probe,0.09338361437590913,0.005886078630797936
UST,10 Yr,4,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,4,train,,cor,y_probe,0.5661441036468002,0.022199777371065727
UST,10 Yr,4,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,4,train,,mse,y_probe,0.00833630658955704,0.0010167925732283867
UST,10 Yr,4,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,4,train,,rmse,y_probe,0.09116954365296379,0.0055250452110558335
UST,10 Yr,5,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,5,test,128,cor,y_probe,0.10480009925595399,0.07375655740185696
UST,10 Yr,5,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,5,test,128,mse,y_probe,0.020196021763428672,0.002812386674730044
UST,10 Yr,5,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,5,test,128,rmse,y_probe,0.1418508955687508,0.0096400978841009
UST,10 Yr,5,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,5,test,,cor,y_probe,0.2656095860289738,0.11615853591507438
UST,10 Yr,5,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,5,test,,mse,y_probe,0.019925402877884225,0.002674098363093696
UST,10 Yr,5,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,5,test,,rmse,y_probe,0.1409159232665317,0.009226690077241534
UST,10 Yr,5,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,5,train,128,cor,y_probe,0.31613470851216646,0.010658619934170327
UST,10 Yr,5,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,5,train,128,mse,y_probe,0.008736530928805658,0.0011101936651077952
UST,10 Yr,5,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,5,train,128,rmse,y_probe,0.09332087704977787,0.005889061413533846
UST,10 Yr,5,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,5,train,,cor,y_probe,0.6614751225748077,0.02519432375271903
UST,10 Yr,5,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,5,train,,mse,y_probe,0.008074545896790492,0.0010057130975524681
UST,10 Yr,5,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,5,train,,rmse,y_probe,0.08972106235645258,0.005553925010751313
UST,10 Yr,6,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,6,test,128,cor,y_probe,0.1333033362683452,0.07348593621756808
UST,10 Yr,6,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,6,test,128,mse,y_probe,0.02014565206993712,0.0028217373283166776
UST,10 Yr,6,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,6,test,128,rmse,y_probe,0.14167070985278096,0.009686462186104892
UST,10 Yr,6,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,6,test,,cor,y_probe,0.24138156811284137,0.10351711182372302
UST,10 Yr,6,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,6,test,,mse,y_probe,0.01998544859710579,0.0026591499506726187
UST,10 Yr,6,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,6,test,,rmse,y_probe,0.14113223452833226,0.009161125350196208
UST,10 Yr,6,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,6,train,128,cor,y_probe,0.28834340097007194,0.010227404847050755
UST,10 Yr,6,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,6,train,128,mse,y_probe,0.00873771120572789,0.0010993274592662093
UST,10 Yr,6,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,6,train,128,rmse,y_probe,0.09333009659099858,0.005831410211385522
UST,10 Yr,6,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,6,train,,cor,y_probe,0.6521663949135432,0.022673655112636696
UST,10 Yr,6,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,6,train,,mse,y_probe,0.008043752091249957,0.001011900061399226
UST,10 Yr,6,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,6,train,,rmse,y_probe,0.08954701212522616,0.005599632877983409
UST,10 Yr,7,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,7,test,128,cor,y_probe,0.14124006695701818,0.11066499123908755
UST,10 Yr,7,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,7,test,128,mse,y_probe,0.020178233091731296,0.0027505654145163526
UST,10 Yr,7,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,7,test,128,rmse,y_probe,0.1417990584529476,0.009437962809105796
UST,10 Yr,7,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,7,test,,cor,y_probe,0.2817211279406652,0.10215386690384538
UST,10 Yr,7,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,7,test,,mse,y_probe,0.01984923783817468,0.002663975431712649
UST,10 Yr,7,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,7,test,,rmse,y_probe,0.14064634804770926,0.009208869299302857
UST,10 Yr,7,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,7,train,128,cor,y_probe,0.2845859898246296,0.010430595135463029
UST,10 Yr,7,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,7,train,128,mse,y_probe,0.008719966387899795,0.0010924001218715503
UST,10 Yr,7,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,7,train,128,rmse,y_probe,0.09323652779272536,0.005800460440360215
UST,10 Yr,7,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,7,train,,cor,y_probe,0.6484171372715961,0.016555645072863803
UST,10 Yr,7,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,7,train,,mse,y_probe,0.00803265340203862,0.0009931231554977955
UST,10 Yr,7,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,7,train,,rmse,y_probe,0.08949000919269538,0.005499051819395225
UST,10 Yr,8,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,8,test,128,cor,y_probe,0.06325477422438212,0.1407428361810953
UST,10 Yr,8,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,8,test,128,mse,y_probe,0.020312799402896906,0.0027685422964330675
UST,10 Yr,8,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,8,test,128,rmse,y_probe,0.142271462299132,0.00946245331319808
UST,10 Yr,8,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,8,test,,cor,y_probe,0.3187452977612347,0.12142657564186003
UST,10 Yr,8,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,8,test,,mse,y_probe,0.019841034891136512,0.00261945875038514
UST,10 Yr,8,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,8,test,,rmse,y_probe,0.14062553160570473,0.009048118019059123
UST,10 Yr,8,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,8,train,128,cor,y_probe,0.2935150704626713,0.011631868548980342
UST,10 Yr,8,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,8,train,128,mse,y_probe,0.008728495864800108,0.0010977538064708707
UST,10 Yr,8,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,8,train,128,rmse,y_probe,0.09328099967904534,0.005825693486406993
UST,10 Yr,8,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,8,train,,cor,y_probe,0.6688765505582044,0.019507979214830933
UST,10 Yr,8,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,8,train,,mse,y_probe,0.008025615572304804,0.0009850759433568841
UST,10 Yr,8,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,8,train,,rmse,y_probe,0.08945271579547638,0.005457472986480758
UST,10 Yr,9,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,9,test,128,cor,y_probe,0.09315538926192249,0.09116670243343425
